"subject","item","cue","cued_recall_acc","free_recall_acc","trial","cue_prioritem1","cue_prioritem2","cue_prioritem3","cue_prioritem4","cue_consec_value","cue_consec_lab","stim1","cued_recall_acc_pred","free_recall_acc_pred"
81,"Soldat - Bericht","TBR",0,0,14,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word014",0.505676438,0.405907236
81,"Staat - Regierung","TBF",0,0,15,"TBR","TBF","TBR","TBR",0.5,"TBR1","word015",0.16178206,0.060635388
81,"Spiegel - Fenster","TBR",0,0,16,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word016",0.503918329,0.403670617
81,"Kosten - Jahr","TBF",0,0,17,"TBR","TBF","TBR","TBF",0.5,"TBR1","word017",0.160778988,0.059992994
81,"Wasser - Brief","TBR",0,0,18,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word018",0.502285922,0.401596814
81,"Höhe - Kapital","TBR",0,0.5,19,"TBR","TBF","TBR","TBF",0.5,"TBR1","word019",0.415416298,0.29581156
81,"Truppe - Uhr","TBF",1,0.5,20,"TBR","TBR","TBF","TBR",1.5,"TBR2","word020",0.103872511,0.028293579
81,"Zeit - Ventil","TBF",1,1,21,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word021",0.276917377,0.151034151
81,"Haus - System","TBF",0,0,22,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word022",0.276345895,0.150510934
81,"Gegner - Musik","TBF",0,0.5,23,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word023",0.275778042,0.149991711
81,"Zeichen - Sache","TBF",0,0,24,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word024",0.275233014,0.14949399
82,"Zeichen - Sache","TBF",0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.310288047,0.182734074
82,"Kirche - Zimmer","TBR",1,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2","word003",0.528713345,0.43550145
82,"Beziehung - Wunsch","TBR",1,1,4,"TBR","TBF","TBF",NA,0.5,"TBR1","word004",0.527060801,0.433361416
82,"Höhe - Kapital","TBR",0,0,5,"TBR","TBR","TBF","TBF",1.5,"TBR2","word005",0.525533012,0.431385211
82,"Arzt - Klasse","TBF",0,0,6,"TBR","TBR","TBR","TBF",2.5,"TBR3","word006",0.304615812,0.177190125
82,"Truppe - Uhr","TBR",1,0.5,7,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word007",0.52276741,0.427813499
82,"Kosten - Jahr","TBF",0,0,8,"TBR","TBF","TBR","TBR",0.5,"TBR1","word008",0.302330799,0.174974453
82,"Haus - System","TBR",0,0,9,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word009",0.520305182,0.424639742
82,"Tochter - Dienst","TBF",0,0,10,"TBR","TBF","TBR","TBF",0.5,"TBR1","word010",0.300288368,0.173002653
82,"Liebe - Sprache","TBR",1,1,11,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word011",0.518083275,0.421780793
82,"Spiegel - Fenster","TBF",0,0,12,"TBR","TBF","TBR","TBF",0.5,"TBR1","word012",0.22671603,0.107765086
82,"Zukunft - Hilfe","TBR",1,0,13,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word013",0.506611157,0.407097671
82,"Wasser - Brief","TBR",1,0,14,"TBR","TBF","TBR","TBF",0.5,"TBR1","word014",0.419418843,0.300466953
82,"Gesicht - Verwaltung","TBR",0,0,15,"TBR","TBR","TBF","TBR",1.5,"TBR2","word015",0.364521837,0.238744352
82,"Stimme - Tätigkeit","TBF",0,0,16,"TBR","TBR","TBR","TBF",2.5,"TBR3","word016",0.052416405,0.008641296
82,"Seele - Presse","TBF",0,0,17,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word017",0.278767516,0.152732689
82,"Rahmen - Abend","TBF",0,0,18,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word018",0.278786157,0.152749839
82,"Zeit - Ventil","TBR",1,0.5,19,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word019",0.501502873,0.400603031
82,"Staat - Regierung","TBR",1,1,20,"TBR","TBF","TBF","TBF",0.5,"TBR1","word020",0.414670982,0.294947243
82,"Soldat - Bericht","TBF",0,0,21,"TBR","TBR","TBF","TBF",1.5,"TBR2","word021",0.103533496,0.028134283
82,"Recht - Frage","TBR",1,1,22,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word022",0.499348834,0.397872657
82,"Himmel - Kraft","TBF",0,0,23,"TBR","TBF","TBR","TBR",0.5,"TBR1","word023",0.158154488,0.058325236
82,"Gegner - Musik","TBF",0,0,24,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word024",0.275240039,0.149500402
83,"Rahmen - Abend","TBF",0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.310288047,0.182734074
83,"Zukunft - Hilfe","TBF",0,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2","word003",0.308678804,0.181154907
83,"Haus - System","TBR",1,0,4,"TBF","TBF","TBF",NA,-2.5,"TBF3","word004",0.527060801,0.433361416
83,"Gegner - Musik","TBF",0,0,5,"TBR","TBF","TBF","TBF",0.5,"TBR1","word005",0.305870732,0.178411294
83,"Liebe - Sprache","TBF",1,0,6,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word006",0.304615812,0.177190125
83,"Staat - Regierung","TBR",1,1,7,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word007",0.52276741,0.427813499
83,"Beziehung - Wunsch","TBR",0,0,8,"TBR","TBF","TBF","TBR",0.5,"TBR1","word008",0.521502991,0.426182962
83,"Recht - Frage","TBR",0,0,9,"TBR","TBR","TBF","TBF",1.5,"TBR2","word009",0.520305182,0.424639742
83,"Truppe - Uhr","TBF",0,0,10,"TBR","TBR","TBR","TBF",2.5,"TBR3","word010",0.300288368,0.173002653
83,"Himmel - Kraft","TBR",0,0,11,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word011",0.518083275,0.421780793
83,"Zeit - Ventil","TBF",0,0,12,"TBR","TBF","TBR","TBR",0.5,"TBR1","word012",0.298442073,0.171227272
83,"Gesicht - Verwaltung","TBR",0,0,13,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word013",0.51605988,0.419181478
83,"Kirche - Zimmer","TBR",0,0,14,"TBR","TBF","TBR","TBF",0.5,"TBR1","word014",0.441690428,0.326783721
83,"Tochter - Dienst","TBF",0,0,15,"TBR","TBR","TBF","TBR",1.5,"TBR2","word015",0.123172338,0.037961006
83,"Zeichen - Sache","TBF",0,0,16,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word016",0.280151943,0.15400831
83,"Partei - Herz","TBR",0,0,17,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word017",0.503077885,0.40260257
83,"Höhe - Kapital","TBF",0,0,18,"TBR","TBF","TBF","TBR",0.5,"TBR1","word018",0.160276893,0.059672472
83,"Seele - Presse","TBR",1,0,19,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word019",0.501509191,0.400611046
83,"Soldat - Bericht","TBR",0,0,20,"TBR","TBF","TBR","TBF",0.5,"TBR1","word020",0.414686155,0.294964831
83,"Stimme - Tätigkeit","TBR",0,0,21,"TBR","TBR","TBF","TBR",1.5,"TBR2","word021",0.36024647,0.234140389
83,"Arzt - Klasse","TBF",0,0.5,22,"TBR","TBR","TBR","TBF",2.5,"TBR3","word022",0.051195149,0.008293981
83,"Wasser - Brief","TBF",0,0.5,23,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word023",0.275101096,0.149373616
83,"Kosten - Jahr","TBR",1,1,24,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word024",0.498035287,0.396210095
84,"Tochter - Dienst","TBF",0,0.5,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.310288047,0.182734074
84,"Zukunft - Hilfe","TBR",1,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2","word003",0.528713345,0.43550145
84,"Partei - Herz","TBR",1,0,4,"TBR","TBF","TBF",NA,0.5,"TBR1","word004",0.527060801,0.433361416
84,"Gesicht - Verwaltung","TBF",0,0,5,"TBR","TBR","TBF","TBF",1.5,"TBR2","word005",0.305870732,0.178411294
84,"Arzt - Klasse","TBF",1,0,6,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word006",0.304615812,0.177190125
84,"Höhe - Kapital","TBF",0,0,7,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word007",0.30343925,0.176047993
84,"Zeichen - Sache","TBR",0,0,8,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word008",0.521502991,0.426182962
84,"Truppe - Uhr","TBR",1,1,9,"TBR","TBF","TBF","TBF",0.5,"TBR1","word009",0.520305182,0.424639742
84,"Haus - System","TBR",1,1,10,"TBR","TBR","TBF","TBF",1.5,"TBR2","word010",0.519167147,0.42317482
84,"Wasser - Brief","TBF",1,0,11,"TBR","TBR","TBR","TBF",2.5,"TBR3","word011",0.299342967,0.172092724
84,"Recht - Frage","TBR",0,0,12,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word012",0.51704886,0.420451447
84,"Zeit - Ventil","TBF",1,0,13,"TBR","TBF","TBR","TBR",0.5,"TBR1","word013",0.208802035,0.093713925
84,"Beziehung - Wunsch","TBR",1,0,14,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word014",0.505677805,0.405908976
84,"Soldat - Bericht","TBF",0,0,15,"TBR","TBF","TBR","TBF",0.5,"TBR1","word015",0.161766828,0.060625612
84,"Gegner - Musik","TBF",1,1,16,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word016",0.280152863,0.154009159
84,"Spiegel - Fenster","TBF",1,0,17,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word017",0.279446879,0.153358165
84,"Kirche - Zimmer","TBF",0,0,18,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word018",0.278767662,0.152732824
84,"Rahmen - Abend","TBR",1,1,19,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word019",0.501495916,0.400594204
84,"Stimme - Tätigkeit","TBR",0,0,20,"TBR","TBF","TBF","TBF",0.5,"TBR1","word020",0.414660469,0.294935057
84,"Kosten - Jahr","TBR",0,0,21,"TBR","TBR","TBF","TBF",1.5,"TBR2","word021",0.360212758,0.234104209
84,"Seele - Presse","TBF",0,0,22,"TBR","TBR","TBR","TBF",2.5,"TBR3","word022",0.051195149,0.008293981
84,"Staat - Regierung","TBR",0,0.5,23,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word023",0.498246804,0.396477688
84,"Liebe - Sprache","TBR",1,0,24,"TBR","TBF","TBR","TBR",0.5,"TBR1","word024",0.411854916,0.291688873
85,"Zeit - Ventil","TBR",1,0.5,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.530529395,0.437856141
85,"Gegner - Musik","TBF",0,0,3,"TBR","TBR",NA,NA,1.5,"TBR2","word003",0.308678804,0.181154907
85,"Seele - Presse","TBF",0,0,4,"TBF","TBR","TBR",NA,-0.5,"TBF1","word004",0.307218091,0.17972582
85,"Stimme - Tätigkeit","TBF",0,0.5,5,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word005",0.305870732,0.178411294
85,"Zeichen - Sache","TBF",1,0,6,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word006",0.304615812,0.177190125
85,"Rahmen - Abend","TBR",1,0,7,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word007",0.52276741,0.427813499
85,"Recht - Frage","TBF",0,0,8,"TBR","TBF","TBF","TBF",0.5,"TBR1","word008",0.302330799,0.174974453
85,"Arzt - Klasse","TBR",1,1,9,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word009",0.520305182,0.424639742
85,"Tochter - Dienst","TBF",1,0,10,"TBR","TBF","TBR","TBF",0.5,"TBR1","word010",0.300288368,0.173002653
85,"Beziehung - Wunsch","TBF",1,0,11,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word011",0.299342967,0.172092724
85,"Haus - System","TBF",0,0.5,12,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word012",0.298442073,0.171227272
85,"Partei - Herz","TBF",0,0,13,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word013",0.297582,0.17040253
85,"Staat - Regierung","TBR",0,0.5,14,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word014",0.515112854,0.41796629
85,"Kosten - Jahr","TBF",0,0,15,"TBR","TBF","TBF","TBF",0.5,"TBR1","word015",0.29008921,0.163279845
85,"Wasser - Brief","TBR",0,1,16,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word016",0.503917265,0.403669264
85,"Spiegel - Fenster","TBR",0,0.5,17,"TBR","TBF","TBR","TBF",0.5,"TBR1","word017",0.416923411,0.297561776
85,"Truppe - Uhr","TBF",0,0,18,"TBR","TBR","TBF","TBR",1.5,"TBR2","word018",0.104496751,0.028587864
85,"Kirche - Zimmer","TBR",1,0,19,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word019",0.501507754,0.400609223
85,"Himmel - Kraft","TBR",1,1,20,"TBR","TBF","TBR","TBR",0.5,"TBR1","word020",0.414692139,0.294971766
85,"Soldat - Bericht","TBR",0,0,21,"TBR","TBR","TBF","TBR",1.5,"TBR2","word021",0.360257018,0.234151709
85,"Höhe - Kapital","TBF",0,0,22,"TBR","TBR","TBR","TBF",2.5,"TBR3","word022",0.051195149,0.008293981
85,"Zukunft - Hilfe","TBR",0,0,23,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word023",0.498249758,0.396481425
85,"Gesicht - Verwaltung","TBR",0,1,24,"TBR","TBF","TBR","TBR",0.5,"TBR1","word024",0.411858826,0.29169339
86,"Höhe - Kapital","TBF",0,0,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.310288047,0.182734074
86,"Haus - System","TBR",1,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1","word003",0.528713345,0.43550145
86,"Recht - Frage","TBR",1,1,4,"TBR","TBF","TBR",NA,0.5,"TBR1","word004",0.527060801,0.433361416
86,"Soldat - Bericht","TBF",1,1,5,"TBR","TBR","TBF","TBR",1.5,"TBR2","word005",0.305870732,0.178411294
86,"Gegner - Musik","TBF",1,0,6,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word006",0.304615812,0.177190125
86,"Partei - Herz","TBR",1,0,7,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word007",0.52276741,0.427813499
86,"Himmel - Kraft","TBR",0,0,8,"TBR","TBF","TBF","TBR",0.5,"TBR1","word008",0.521502991,0.426182962
86,"Spiegel - Fenster","TBR",1,0,9,"TBR","TBR","TBF","TBF",1.5,"TBR2","word009",0.520305182,0.424639742
86,"Zukunft - Hilfe","TBF",1,0,10,"TBR","TBR","TBR","TBF",2.5,"TBR3","word010",0.264141414,0.139500855
86,"Kirche - Zimmer","TBF",0,0,11,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word011",0.284096885,0.157664848
86,"Tochter - Dienst","TBF",1,0,12,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word012",0.283198586,0.156829414
86,"Staat - Regierung","TBR",1,0,13,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word013",0.506582575,0.407061256
86,"Zeichen - Sache","TBF",1,0,14,"TBR","TBF","TBF","TBF",0.5,"TBR1","word014",0.162245855,0.060933343
86,"Arzt - Klasse","TBF",1,1,15,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word015",0.280871394,0.15467278
86,"Wasser - Brief","TBR",1,0,16,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word016",0.503904531,0.403653075
86,"Rahmen - Abend","TBR",1,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1","word017",0.416909264,0.297545332
86,"Seele - Presse","TBR",1,1,18,"TBR","TBR","TBF","TBF",1.5,"TBR2","word018",0.362263339,0.236308425
86,"Stimme - Tätigkeit","TBF",0,0.5,19,"TBR","TBR","TBR","TBF",2.5,"TBR3","word019",0.051769345,0.00845653
86,"Liebe - Sprache","TBF",0,0.5,20,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word020",0.276837507,0.150960986
86,"Truppe - Uhr","TBF",1,1,21,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word021",0.276923482,0.151039744
86,"Gesicht - Verwaltung","TBR",1,1,22,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word022",0.499350397,0.397874637
86,"Beziehung - Wunsch","TBR",0,0,23,"TBR","TBF","TBF","TBF",0.5,"TBR1","word023",0.412658982,0.292618045
86,"Zeit - Ventil","TBF",1,1,24,"TBR","TBR","TBF","TBF",1.5,"TBR2","word024",0.102676128,0.027733083
87,"Wasser - Brief","TBF",0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.310288047,0.182734074
87,"Recht - Frage","TBF",0,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2","word003",0.308678804,0.181154907
87,"Haus - System","TBF",1,0,4,"TBF","TBF","TBF",NA,-2.5,"TBF3","word004",0.307218091,0.17972582
87,"Kosten - Jahr","TBF",1,1,5,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word005",0.305870732,0.178411294
87,"Rahmen - Abend","TBR",1,1,6,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word006",0.524107019,0.429542667
87,"Kirche - Zimmer","TBR",1,1,7,"TBR","TBF","TBF","TBF",0.5,"TBR1","word007",0.52276741,0.427813499
87,"Staat - Regierung","TBR",0,0,8,"TBR","TBR","TBF","TBF",1.5,"TBR2","word008",0.521502991,0.426182962
87,"Gegner - Musik","TBR",0,0,9,"TBR","TBR","TBR","TBF",2.5,"TBR3","word009",0.520305182,0.424639742
87,"Truppe - Uhr","TBF",0,0,10,"TBR","TBR","TBR","TBR",2.5,"TBR3","word010",0.300288368,0.173002653
87,"Zeichen - Sache","TBR",0,0,11,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word011",0.518083275,0.421780793
87,"Spiegel - Fenster","TBF",0,0,12,"TBR","TBF","TBR","TBR",0.5,"TBR1","word012",0.298442073,0.171227272
87,"Soldat - Bericht","TBF",0,0,13,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word013",0.297582,0.17040253
87,"Liebe - Sprache","TBF",0,0,14,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word014",0.296759554,0.169615241
87,"Zeit - Ventil","TBR",0,0,15,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word015",0.507071484,0.407684265
87,"Arzt - Klasse","TBF",0,0,16,"TBR","TBF","TBF","TBF",0.5,"TBR1","word016",0.162375162,0.061016518
87,"Zukunft - Hilfe","TBR",1,1,17,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word017",0.50307663,0.402600976
87,"Himmel - Kraft","TBF",0,0,18,"TBR","TBF","TBR","TBF",0.5,"TBR1","word018",0.160281318,0.059675294
87,"Partei - Herz","TBR",1,0,19,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word019",0.501508954,0.400610746
87,"Stimme - Tätigkeit","TBR",1,1,20,"TBR","TBF","TBR","TBF",0.5,"TBR1","word020",0.414685133,0.294963646
87,"Beziehung - Wunsch","TBR",0,0,21,"TBR","TBR","TBF","TBR",1.5,"TBR2","word021",0.360244142,0.234137891
87,"Gesicht - Verwaltung","TBR",0,0,22,"TBR","TBR","TBR","TBF",2.5,"TBR3","word022",0.288640287,0.161915486
87,"Seele - Presse","TBF",0,0,23,"TBR","TBR","TBR","TBR",2.5,"TBR3","word023",0.051017708,0.008244017
87,"Höhe - Kapital","TBR",0,0,24,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word024",0.494956282,0.392320284
88,"Himmel - Kraft","TBF",0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1","word002",0.310288047,0.182734074
88,"Zukunft - Hilfe","TBF",1,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2","word003",0.308678804,0.181154907
88,"Arzt - Klasse","TBR",1,1,4,"TBF","TBF","TBF",NA,-2.5,"TBF3","word004",0.527060801,0.433361416
88,"Staat - Regierung","TBR",1,0.5,5,"TBR","TBF","TBF","TBF",0.5,"TBR1","word005",0.525533012,0.431385211
88,"Beziehung - Wunsch","TBR",0,0,6,"TBR","TBR","TBF","TBF",1.5,"TBR2","word006",0.524107019,0.429542667
88,"Kosten - Jahr","TBF",0,0,7,"TBR","TBR","TBR","TBF",2.5,"TBR3","word007",0.30343925,0.176047993
88,"Stimme - Tätigkeit","TBF",0,0,8,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word008",0.302330799,0.174974453
88,"Höhe - Kapital","TBR",0,0,9,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word009",0.520305182,0.424639742
88,"Gegner - Musik","TBF",0,0,10,"TBR","TBF","TBF","TBR",0.5,"TBR1","word010",0.300288368,0.173002653
88,"Truppe - Uhr","TBF",0,0,11,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word011",0.299342967,0.172092724
88,"Recht - Frage","TBR",0,1,12,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word012",0.51704886,0.420451447
88,"Seele - Presse","TBR",0,0,13,"TBR","TBF","TBF","TBR",0.5,"TBR1","word013",0.51605988,0.419181478
88,"Gesicht - Verwaltung","TBR",0,0,14,"TBR","TBR","TBF","TBF",1.5,"TBR2","word014",0.442045003,0.327208194
88,"Zeit - Ventil","TBR",0,0,15,"TBR","TBR","TBR","TBF",2.5,"TBR3","word015",0.383288071,0.259311322
88,"Kirche - Zimmer","TBF",0,0,16,"TBR","TBR","TBR","TBR",2.5,"TBR3","word016",0.059550911,0.01078844
88,"Wasser - Brief","TBR",0,0,17,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word017",0.503072236,0.402595393
88,"Tochter - Dienst","TBF",0,0,18,"TBR","TBF","TBR","TBR",0.5,"TBR1","word018",0.160295663,0.059684442
88,"Spiegel - Fenster","TBR",0,0,19,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word019",0.501512515,0.400615264
88,"Liebe - Sprache","TBF",0,0,20,"TBR","TBF","TBR","TBF",0.5,"TBR1","word020",0.159396772,0.059112298
88,"Rahmen - Abend","TBF",1,1,21,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word021",0.27692159,0.151038011
88,"Zeichen - Sache","TBR",1,1,22,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word022",0.499353415,0.397878459
88,"Soldat - Bericht","TBF",0,0,23,"TBR","TBF","TBF","TBR",0.5,"TBR1","word023",0.158144717,0.058319062
88,"Partei - Herz","TBR",0,0,24,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word024",0.498031779,0.396205657
89,"Zeichen - Sache","TBF",1,0,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.310288047,0.182734074
89,"Partei - Herz","TBR",0,1,3,"TBF","TBR",NA,NA,-0.5,"TBF1","word003",0.528713345,0.43550145
89,"Soldat - Bericht","TBF",0,0,4,"TBR","TBF","TBR",NA,0.5,"TBR1","word004",0.307218091,0.17972582
89,"Zukunft - Hilfe","TBR",1,0,5,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word005",0.525533012,0.431385211
89,"Seele - Presse","TBR",1,1,6,"TBR","TBF","TBR","TBF",0.5,"TBR1","word006",0.524107019,0.429542667
89,"Stimme - Tätigkeit","TBR",0,0,7,"TBR","TBR","TBF","TBR",1.5,"TBR2","word007",0.52276741,0.427813499
89,"Beziehung - Wunsch","TBR",0,0,8,"TBR","TBR","TBR","TBF",2.5,"TBR3","word008",0.521502991,0.426182962
89,"Recht - Frage","TBR",1,0,9,"TBR","TBR","TBR","TBR",2.5,"TBR3","word009",0.507597347,0.40835464
89,"Zeit - Ventil","TBR",0,0,10,"TBR","TBR","TBR","TBR",2.5,"TBR3","word010",0.421913129,0.303379738
89,"Rahmen - Abend","TBF",0,0,11,"TBR","TBR","TBR","TBR",2.5,"TBR3","word011",0.105892306,0.029250303
89,"Kirche - Zimmer","TBR",1,1,12,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word012",0.507591447,0.408347117
89,"Staat - Regierung","TBF",0,0.5,13,"TBR","TBF","TBR","TBR",0.5,"TBR1","word013",0.162866178,0.061332772
89,"Gesicht - Verwaltung","TBF",0,0.5,14,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word014",0.281637412,0.155381429
89,"Himmel - Kraft","TBR",1,1,15,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word015",0.504772501,0.404756867
89,"Wasser - Brief","TBF",1,1,16,"TBR","TBF","TBF","TBR",0.5,"TBR1","word016",0.161247203,0.060292509
89,"Arzt - Klasse","TBF",1,0,17,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word017",0.279459657,0.153369939
89,"Kosten - Jahr","TBF",1,0,18,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word018",0.278783453,0.152747352
89,"Tochter - Dienst","TBR",0,0,19,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word019",0.501502594,0.400602677
89,"Liebe - Sprache","TBF",0,0,20,"TBR","TBF","TBF","TBF",0.5,"TBR1","word020",0.159373359,0.059097425
89,"Spiegel - Fenster","TBF",0,0,21,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word021",0.276918637,0.151035305
89,"Gegner - Musik","TBF",0,0,22,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word022",0.276339262,0.150504865
89,"Truppe - Uhr","TBF",0,0.5,23,"TBF","TBF","TBF","TBR",-2.5,"TBF3","word023",0.275773543,0.1499876
89,"Haus - System","TBR",1,1,24,"TBF","TBF","TBF","TBF",-2.5,"TBF3","word024",0.498027137,0.396199785
90,"Gesicht - Verwaltung","TBF",0,0,2,"TBR",NA,NA,NA,0.5,"TBR1","word002",0.310288047,0.182734074
90,"Kosten - Jahr","TBR",1,0,3,"TBF","TBR",NA,NA,-0.5,"TBF1","word003",0.528713345,0.43550145
90,"Recht - Frage","TBF",0,0,4,"TBR","TBF","TBR",NA,0.5,"TBR1","word004",0.307218091,0.17972582
90,"Beziehung - Wunsch","TBR",1,0,5,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word005",0.525533012,0.431385211
90,"Wasser - Brief","TBF",0,0,6,"TBR","TBF","TBR","TBF",0.5,"TBR1","word006",0.304615812,0.177190125
90,"Zeit - Ventil","TBF",0,0,7,"TBF","TBR","TBF","TBR",-0.5,"TBF1","word007",0.30343925,0.176047993
90,"Höhe - Kapital","TBR",1,1,8,"TBF","TBF","TBR","TBF",-1.5,"TBF2","word008",0.521502991,0.426182962
90,"Zeichen - Sache","TBR",0,0.5,9,"TBR","TBF","TBF","TBR",0.5,"TBR1","word009",0.520305182,0.424639742
90,"Rahmen - Abend","TBR",0,0,10,"TBR","TBR","TBF","TBF",1.5,"TBR2","word010",0.519167147,0.42317482
90,"Gegner - Musik","TBF",0,0,11,"TBR","TBR","TBR","TBF",2.5,"TBR3","word011",0.246928962,0.12451687
90,"Spiegel - Fenster","TBR",1,1,12,"TBF","TBR","TBR","TBR",-0.5,"TBF1","word012",0.507598813,0.408356509
90,"Himmel - Kraft","TBR",1,1,13,"TBR","TBF","TBR","TBR",0.5,"TBR1","word013",0.420335149,0.301535964
90,"Zukunft - Hilfe","TBF",0,0,14,"TBR","TBR","TBF","TBR",1.5,"TBR2","word014",0.105921377,0.029264169
90,"Partei - Herz","TBF",0,0,15,"TBF","TBR","TBR","TBF",-0.5,"TBF1","word015",0.280878195,0.154679067
90,"Tochter - Dienst","TBR",1,1,16,"TBF","TBF","TBR","TBR",-1.5,"TBF2","word016",0.503911786,0.403662299
90,"Seele - Presse","TBF",0,0,17,"TBR","TBF","TBF","TBR",0.5,"TBR1","word017",0.160759147,0.059980315
90,"Kirche - Zimmer","TBF",0,0,18,"TBF","TBR","TBF","TBF",-0.5,"TBF1","word018",0.278789539,0.152752951
