"subject","group","cue","condition","list","stim1","stim2","free_recall_pair","free_recall_single","free_recall_acc","cued_recall_acc","trial","cue_prioritem1","cue_prioritem2","cue_prioritem3","cue_prioritem4","cue_consec_value","cue_consec_lab","cued_recall_acc_pred","free_recall_acc_pred"
26,"B","TBR","Control","A1","abkommen","Meer",NA,NA,0,1,15,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.385699286,0.202447487
26,"B","TBR","Control","A1","mund","Schrank",NA,NA,0,1,16,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.281363223,0.154999152
26,"B","TBR","Control","A1","meinung","Macht",1,NA,1,1,18,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.42115689,0.241116077
26,"B","TBR","Control","A1","anspruch","Leiste",1,NA,1,1,21,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.489298701,0.346370431
26,"B","TBR","Control","A1","schritt","Arbeit",NA,NA,0,0,23,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.45138699,0.277758306
26,"B","TBR","Control","A1","hocker","König",NA,NA,0,1,24,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.363854552,0.1842182
26,"B","TBR","Control","A2","verbindung","Seite",NA,NA,0,0,2,"TBR",NA,NA,NA,0.5,"TBR1",0.387867462,0.218474554
26,"B","TBR","Control","A2","zeichen","Sache",NA,NA,0,0,4,"TBF","TBR","TBR",NA,-0.5,"TBF1",0.36288573,0.200104412
26,"B","TBR","Control","A2","land","Gegenwart",1,NA,1,1,7,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.364427764,0.200443261
26,"B","TBR","Control","A2","heimat","Eindruck",NA,1,0.5,0,8,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.402474081,0.228844841
26,"B","TBR","Control","A2","satz","Bevölkerung",NA,NA,0,0,9,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.383702068,0.210714648
26,"B","TBR","Control","A2","kacheln","Scheibe",NA,NA,0,1,12,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.430012367,0.256029496
26,"B","TBR","Control","A2","hoffnung","Bedingung",NA,NA,0,1,14,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.476376792,0.327878147
26,"B","TBR","Control","A2","spiel","Gegensatz",NA,NA,0,1,15,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.348581433,0.179479135
26,"B","TBR","Control","A2","rücken","Angst",NA,NA,0,1,16,"TBR","TBR","TBF","TBR",1.5,"TBR2",NA,NA
26,"B","TBR","Control","A2","wohnung","Stadt",1,NA,1,1,17,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.159591337,0.142054502
26,"B","TBR","Control","A2","name","Akademie",NA,NA,0,0,19,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.409232217,0.226505915
26,"B","TBR","Reh+Att","B1","grund","Urkunde",1,NA,1,1,5,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.377315264,0.209424539
26,"B","TBR","Reh+Att","B1","dame","Verfügung",NA,NA,0,0,7,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.404153833,0.230826565
26,"B","TBR","Reh+Att","B1","staat","Regierung",NA,NA,0,1,8,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.423046953,0.250158505
26,"B","TBR","Reh+Att","B1","größe","Beschreibung",NA,NA,0,0,9,"TBR","TBR","TBF","TBR",1.5,"TBR2",NA,NA
26,"B","TBR","Reh+Att","B1","wissenschaft","Tasse",NA,NA,0,0,10,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.40779244,0.231852508
26,"B","TBR","Reh+Att","B1","geist","Lage",NA,1,0.5,0,11,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.331022732,0.172042662
26,"B","TBR","Reh+Att","B1","druck","Topf",NA,NA,0,0,13,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.389717021,0.216495478
26,"B","TBR","Reh+Att","B1","richtung","Maß",NA,NA,0,0,14,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.322266352,0.170163367
26,"B","TBR","Reh+Att","B1","kenntnis","Wase",NA,NA,0,0,18,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.450565033,0.279556567
26,"B","TBR","Reh+Att","B1","entscheidung","Tüte",NA,NA,0,0,20,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.447568379,0.274098795
26,"B","TBR","Reh+Att","B1","umstand","Socken",NA,NA,0,0,21,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.439330824,0.234346843
26,"B","TBR","Reh+Att","B2","behandlung","Schrift",NA,NA,0,0,4,"TBF","TBF","TBF",NA,-2.5,"TBF3",0.410160592,0.238297026
26,"B","TBR","Reh+Att","B2","kaiser","Tat",NA,NA,0,0,8,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.378880577,0.209756511
26,"B","TBR","Reh+Att","B2","partei","Herz",NA,NA,0,0,9,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.372392652,0.205091347
26,"B","TBR","Reh+Att","B2","arzt","Klasse",NA,NA,0,1,12,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.415877021,0.240219797
26,"B","TBR","Reh+Att","B2","hälfte","Klettern",NA,NA,0,0,13,"TBR","TBF","TBF","TBR",0.5,"TBR1",NA,NA
26,"B","TBR","Reh+Att","B2","seele","Presse",NA,NA,0,0,14,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.449576338,0.280963977
26,"B","TBR","Reh+Att","B2","stunde","Polizei",NA,NA,0,0,15,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.409206366,0.219221252
26,"B","TBR","Reh+Att","B2","schaden","Bein",NA,NA,0,0,16,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.253108027,0.151154816
26,"B","TBR","Reh+Att","B2","liebe","Sprache",1,NA,1,1,18,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.435750269,0.257325029
26,"B","TBR","Reh+Att","B2","anzahl","Telefon",NA,NA,0,0,19,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.323965349,0.168671328
26,"B","TBR","Reh+Att","B2","gelegenheit","Ordner",NA,NA,0,0,20,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.295009291,0.156866235
26,"B","TBR","Reh+Att","B2","wesen","Durchführung",NA,NA,0,0,21,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.176098534,0.142454955
26,"B","TBR","Att","C1","richter","Konferenz",1,NA,1,1,3,"TBF","TBF",NA,NA,-1.5,"TBF2",0.364124391,0.201089006
26,"B","TBR","Att","C1","soldat","Bericht",1,NA,1,1,4,"TBR","TBF","TBF",NA,0.5,"TBR1",0.378736997,0.210729805
26,"B","TBR","Att","C1","schwester","Entwicklung",NA,NA,0,0,5,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.366724998,0.202290661
26,"B","TBR","Att","C1","gefahr","Zahn",NA,NA,0,0,6,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.412833532,0.239987751
26,"B","TBR","Att","C1","schlüssel","Weg",NA,NA,0,0,7,"TBR","TBR","TBR","TBR",2.5,"TBR3",NA,NA
26,"B","TBR","Att","C1","mutter","Papier",NA,1,0.5,0,10,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.376541461,0.207653971
26,"B","TBR","Att","C1","nation","Auffassung",NA,NA,0,0,11,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.319296327,0.170987987
26,"B","TBR","Att","C1","freiheit","Reihe",NA,NA,0,0,19,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.503746243,0.383891474
26,"B","TBR","Att","C1","wagen","Decke",NA,NA,0,0,20,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.430125361,0.244030575
26,"B","TBR","Att","C1","zukunft","Hilfe",NA,NA,0,0,21,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.357134867,0.176923629
26,"B","TBR","Att","C1","gesetz","Fräulein",NA,NA,0,0,22,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.299010552,0.157370471
26,"B","TBR","Att","C1","schreibtisch","Stelle",NA,NA,0,1,23,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.180145383,0.142485896
26,"B","TBR","Att","C2","laden","Knopf",NA,NA,0,0,5,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.415051015,0.242954811
26,"B","TBR","Att","C2","darstellung","Fluss",NA,NA,0,0,8,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.423046953,0.250158505
26,"B","TBR","Att","C2","schüler","Leben",NA,NA,0,1,9,"TBR","TBF","TBF","TBR",0.5,"TBR1",NA,NA
26,"B","TBR","Att","C2","person","Schule",NA,NA,0,0,10,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.419178761,0.244674625
26,"B","TBR","Att","C2","urteil","Finger",1,NA,1,1,12,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.43758176,0.265603311
26,"B","TBR","Att","C2","winter","Marke",NA,NA,0,0,13,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.315397478,0.168966242
26,"B","TBR","Att","C2","lackierung","Marathon",NA,NA,0,0,15,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.418276533,0.24142348
26,"B","TBR","Att","C2","freibad","Abfall",NA,NA,0,1,18,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.428048935,0.250717118
26,"B","TBR","Att","C2","opfer","Wolke",1,NA,1,0,22,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.487482765,0.341357237
26,"B","TBR","Att","C2","falle","Heizung",NA,NA,0,0,23,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.388966084,0.201024716
26,"B","TBR","Att","C2","minister","Rolle",1,NA,1,1,24,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.303361728,0.157951656
26,"B","TBR","Reh","D1","welt","Willen",NA,NA,0,0,2,"TBF",NA,NA,NA,-0.5,"TBF1",0.381887037,0.213711663
26,"B","TBR","Reh","D1","kosten","Jahr",NA,NA,0,0,3,"TBR","TBF",NA,NA,0.5,"TBR1",0.364124391,0.201089006
26,"B","TBR","Reh","D1","gegenstand","Pferd",1,NA,1,1,4,"TBR","TBR","TBF",NA,1.5,"TBR2",0.373249602,0.206842414
26,"B","TBR","Reh","D1","tatsache","Schläger",NA,NA,0,0,5,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.415051015,0.242954811
26,"B","TBR","Reh","D1","kind","Gericht",NA,1,0.5,0,10,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.426367407,0.252844756
26,"B","TBR","Reh","D1","stamm","Garten",NA,NA,0,0,12,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.445541635,0.276623068
26,"B","TBR","Reh","D1","hand","Planet",NA,1,0.5,0,15,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.405296676,0.228895026
26,"B","TBR","Reh","D1","ausdruck","Bruder",NA,NA,0,0,17,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.422404837,0.244944958
26,"B","TBR","Reh","D1","ozean","Lehne",NA,1,0.5,0,18,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.4154627,0.215725737
26,"B","TBR","Reh","D1","kritik","Buch",NA,NA,0,1,20,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.425563217,0.247148582
26,"B","TBR","Reh","D1","zustand","Schnee",NA,NA,0,0,22,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.478186324,0.322607611
26,"B","TBR","Reh","D1","rat","Stein",NA,NA,0,0,24,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.503682034,0.376431585
26,"B","TBR","Reh","D2","tür","Theorie",NA,NA,0,1,3,"TBF","TBR",NA,NA,-0.5,"TBF1",NA,NA
26,"B","TBR","Reh","D2","tanne","Geige",NA,NA,0,0,6,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.375978661,0.208219787
26,"B","TBR","Reh","D2","organisation","Statue",NA,NA,0,1,10,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.419178761,0.244674625
26,"B","TBR","Reh","D2","wort","Anwendung",NA,NA,0,0,15,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.473692139,0.321190396
26,"B","TBR","Reh","D2","erfahrung","Sand",NA,NA,0,0,16,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.416945253,0.239663302
26,"B","TBR","Reh","D2","kopf","Leitung",NA,NA,0,0,18,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.48576176,0.342294639
26,"B","TBR","Reh","D2","gefühl","Wert",1,NA,1,0,19,"TBR","TBF","TBR","TBR",0.5,"TBR1",NA,NA
26,"B","TBR","Reh","D2","natur","Blick",NA,NA,0,1,20,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.275516078,0.153845299
26,"B","TBR","Reh","D2","antrag","Sport",NA,NA,0,0,21,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.163431038,0.142104988
26,"B","TBR","Reh","D2","kirche","Zimmer",NA,NA,0,0,22,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.166435696,0.14199307
26,"B","TBR","Reh","D2","kreis","Erkenntnis",NA,NA,0,1,24,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.474906817,0.30513303
27,"C","TBR","Control","A1","gestalt","Karte",NA,NA,0,0,4,"TBF","TBF","TBF",NA,-2.5,"TBF3",0.417595154,0.246472508
27,"C","TBR","Control","A1","schicksal","Weise",1,NA,1,0,6,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.365546059,0.201335582
27,"C","TBR","Control","A1","literatur","Wirklichkeit",NA,1,0.5,0,7,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.404153833,0.230826565
27,"C","TBR","Control","A1","sohn","Angeklagte",NA,NA,0,0,8,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.430653902,0.259434836
27,"C","TBR","Control","A1","nähe","Computer",NA,NA,0,0,9,"TBR","TBR","TBR","TBF",2.5,"TBR3",NA,NA
27,"C","TBR","Control","A1","bürger","Philosophie",1,NA,1,1,10,"TBR","TBR","TBR","TBR",2.5,"TBR3",NA,NA
27,"C","TBR","Control","A1","wein","Unterführung",NA,NA,0,1,12,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.445541635,0.276623068
27,"C","TBR","Control","A1","gedanke","Linie",NA,NA,0,0,16,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.430823676,0.254848442
27,"C","TBR","Control","A1","preis","Schwierigkeit",NA,1,0.5,0,17,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.38253775,0.198706403
27,"C","TBR","Control","A1","einheit","Erklärung",NA,1,0.5,1,18,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.291354968,0.156434671
27,"C","TBR","Control","A1","folge","Kabel",1,NA,1,1,20,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.464958573,0.29700707
27,"C","TBR","Control","A1","verhandlung","Westen",NA,NA,0,0,24,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.450147582,0.275505409
27,"C","TBR","Control","A2","tag","Wald",1,NA,1,1,3,"TBF","TBR",NA,NA,-0.5,"TBF1",0.364124391,0.201089006
27,"C","TBR","Control","A2","waffe","Kamin",1,NA,1,1,5,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.382923921,0.213549284
27,"C","TBR","Control","A2","zweifel","Aussicht",NA,NA,0,0,9,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.377680197,0.20866936
27,"C","TBR","Control","A2","verhältnis","Titel",NA,NA,0,1,10,"TBR","TBF","TBF","TBF",0.5,"TBR1",NA,NA
27,"C","TBR","Control","A2","führung","Wandern",1,NA,1,1,11,"TBR","TBR","TBF","TBF",1.5,"TBR2",NA,NA
27,"C","TBR","Control","A2","menge","Ziegel",1,NA,1,1,13,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.414385998,0.23827341
27,"C","TBR","Control","A2","insel","Sofa",1,NA,1,1,15,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.455894781,0.28985001
27,"C","TBR","Control","A2","punkt","Woche",1,NA,1,1,16,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.401295341,0.206539697
27,"C","TBR","Control","A2","jahrhundert","Stern",NA,NA,0,0,17,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.300615476,0.158174343
27,"C","TBR","Control","A2","gesicht","Verwaltung",1,NA,1,1,19,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.484122599,0.332410788
27,"C","TBR","Control","A2","karton","Koffer",NA,NA,0,1,22,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.437417747,0.259939846
27,"C","TBR","Reh+Att","B1","wasser","Brief",1,NA,1,1,3,"TBF","TBR",NA,NA,-0.5,"TBF1",0.359145311,0.198048423
27,"C","TBR","Reh+Att","B1","bereich","Berg",NA,NA,0,0,6,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.387228934,0.21656844
27,"C","TBR","Reh+Att","B1","theater","Zeitung",NA,NA,0,1,7,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.397770814,0.225005233
27,"C","TBR","Reh+Att","B1","bauer","Versuch",NA,NA,0,0,11,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.439635904,0.269078358
27,"C","TBR","Reh+Att","B1","monat","Mitarbeiter",NA,NA,0,0,14,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.449576338,0.280963977
27,"C","TBR","Reh+Att","B1","schädel","Million",NA,NA,0,0,15,"TBR","TBF","TBF","TBR",0.5,"TBR1",NA,NA
27,"C","TBR","Reh+Att","B1","geschichte","Ergebnis",NA,1,0.5,0,18,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.442740844,0.268705895
27,"C","TBR","Reh+Att","B1","zeit","Ventil",NA,NA,0,0,19,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.398222751,0.205572415
27,"C","TBR","Reh+Att","B1","jugend","General",NA,NA,0,0,21,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.52071952,0.428791708
27,"C","TBR","Reh+Att","B1","mädchen","Ding",NA,NA,0,0,22,"TBR","TBF","TBR","TBR",0.5,"TBR1",NA,NA
27,"C","TBR","Reh+Att","B1","kultur","Bedeutung",NA,NA,0,0,23,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.272032557,0.153196074
27,"C","TBR","Reh+Att","B2","raum","Berliner",NA,NA,0,0,4,"TBF","TBF","TBF",NA,-2.5,"TBF3",0.357980316,0.197167281
27,"C","TBR","Reh+Att","B2","zahl","Verhalten",NA,NA,0,0,5,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.422649903,0.251715655
27,"C","TBR","Reh+Att","B2","chef","Acker",NA,1,0.5,0,7,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.425289691,0.253475063
27,"C","TBR","Reh+Att","B2","arme","Glück",NA,1,0.5,1,10,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.405746452,0.231088248
27,"C","TBR","Reh+Att","B2","prinzip","Zaun",NA,1,0.5,0,11,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.398067963,0.223856647
27,"C","TBR","Reh+Att","B2","werk","Aufgabe",NA,NA,0,0,12,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.430012367,0.256029496
27,"C","TBR","Reh+Att","B2","idee","Morgen",NA,NA,0,0,15,"TBF","TBF","TBR","TBR",-1.5,"TBF2",0.399168776,0.223563794
27,"C","TBR","Reh+Att","B2","haus","System",NA,NA,0,0,16,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.388048936,0.200309816
27,"C","TBR","Reh+Att","B2","industrie","Artikel",NA,NA,0,0,18,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.45874299,0.291968291
27,"C","TBR","Reh+Att","B2","funktion","Dorf",NA,1,0.5,0,20,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.439933322,0.264001359
27,"C","TBR","Reh+Att","B2","vorschlag","Poster",NA,NA,0,0,23,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.476608246,0.318763902
27,"C","TBR","Reh+Att","B2","mitte","Stift",NA,NA,0,0,24,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.456868539,0.254770161
27,"C","TBR","Att","C1","handel","Gewalt",NA,NA,0,0,2,"TBR",NA,NA,NA,0.5,"TBR1",0.394152581,0.223848594
27,"C","TBR","Att","C1","mönch","Minute",NA,NA,0,0,3,"TBR","TBR",NA,NA,1.5,"TBR2",NA,NA
27,"C","TBR","Att","C1","küche","Gespräch",NA,1,0.5,0,4,"TBR","TBR","TBR",NA,2.5,"TBR3",NA,NA
27,"C","TBR","Att","C1","interesse","Schere",NA,NA,0,0,5,"TBR","TBR","TBR","TBR",2.5,"TBR3",0.422649903,0.251715655
27,"C","TBR","Att","C1","produktion","Platz",NA,NA,0,0,7,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.410836965,0.237392566
27,"C","TBR","Att","C1","form","Nagel",NA,NA,0,0,14,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.441584774,0.269614684
27,"C","TBR","Att","C1","ansicht","Fisch",NA,NA,0,1,16,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.404115453,0.227529922
27,"C","TBR","Att","C1","gitter","Schlauch",NA,NA,0,1,17,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.359072135,0.183410385
27,"C","TBR","Att","C1","mitglied","Halle",1,NA,1,1,21,"TBF","TBF","TBF","TBR",-2.5,"TBF3",0.52071952,0.428791708
27,"C","TBR","Att","C1","kommission","Seil",1,NA,1,1,23,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.476608246,0.318763902
27,"C","TBR","Att","C1","denken","Park",NA,NA,0,0,24,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.370972385,0.187358465
27,"C","TBR","Att","C2","bett","Behälter",NA,NA,0,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2",0.354341526,0.195264409
27,"C","TBR","Att","C2","sicherheit","Politik",1,NA,1,1,4,"TBR","TBF","TBF",NA,0.5,"TBR1",0.373249602,0.206842414
27,"C","TBR","Att","C2","gegner","Musik",1,NA,1,1,9,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.400909803,0.227039649
27,"C","TBR","Att","C2","beginn","Gans",NA,NA,0,0,10,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.376541461,0.207653971
27,"C","TBR","Att","C2","verfassung","Locher",NA,NA,0,0,11,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.45660262,0.294852951
27,"C","TBR","Att","C2","wahrheit","Leute",NA,NA,0,0,13,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.407856915,0.231930254
27,"C","TBR","Att","C2","rahmen","Abend",NA,NA,0,0,14,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.345458377,0.180834391
27,"C","TBR","Att","C2","eltern","Salz",NA,NA,0,0,16,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.480770827,0.334251565
27,"C","TBR","Att","C2","absicht","Welle",NA,NA,0,0,17,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.365122539,0.185937369
27,"C","TBR","Att","C2","revolution","Pfanne",NA,NA,0,0,18,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.284596492,0.155339405
27,"C","TBR","Att","C2","klausur","Bauch",1,NA,1,1,23,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.516144524,0.411410494
27,"C","TBR","Att","C2","schluß","Boot",NA,NA,0,0,24,"TBR","TBF","TBF","TBF",0.5,"TBR1",NA,NA
27,"C","TBR","Reh","D1","abschluss","Rathaus",NA,NA,0,0,4,"TBF","TBF","TBF",NA,-2.5,"TBF3",0.396659342,0.225219422
27,"C","TBR","Reh","D1","wirtschaft","Vertrag",1,NA,1,1,6,"TBF","TBR","TBF","TBF",-0.5,"TBF1",0.399440738,0.226888738
27,"C","TBR","Reh","D1","farbe","Roller",1,NA,1,1,8,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.430653902,0.259434836
27,"C","TBR","Reh","D1","mensch","Rechte",1,NA,1,1,10,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.405746452,0.231088248
27,"C","TBR","Reh","D1","regel","Bild",NA,NA,0,0,12,"TBF","TBR","TBF","TBR",-0.5,"TBF1",0.462958546,0.304738612
27,"C","TBR","Reh","D1","erde","Ordnung",1,NA,1,1,13,"TBR","TBF","TBR","TBF",0.5,"TBR1",0.401580151,0.226244544
27,"C","TBR","Reh","D1","schneider","Nacht",NA,NA,0,0,14,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.334280252,0.176527714
27,"C","TBR","Reh","D1","boden","Gebiet",NA,1,0.5,0,16,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.410408007,0.233271059
27,"C","TBR","Reh","D1","rede","Vorstellung",NA,NA,0,0,17,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.388731918,0.1980604
27,"C","TBR","Reh","D1","wirkung","Vertreter",NA,NA,0,0,19,"TBF","TBR","TBR","TBF",-0.5,"TBF1",0.449020949,0.276715686
27,"C","TBR","Reh","D1","ofen","Gardinen",NA,NA,0,0,20,"TBR","TBF","TBR","TBR",0.5,"TBR1",0.381681521,0.19305191
27,"C","TBR","Reh","D1","luft","Unterstützung",NA,NA,0,0,21,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.274286564,0.153612989
27,"C","TBR","Reh","D2","gruppe","Stück",NA,NA,0,0,3,"TBF","TBF",NA,NA,-1.5,"TBF2",0.405413033,0.233986217
27,"C","TBR","Reh","D2","stachel","Armee",NA,1,0.5,0,4,"TBR","TBF","TBF",NA,0.5,"TBR1",0.378736997,0.210729805
27,"C","TBR","Reh","D2","tier","Flasche",NA,1,0.5,0,5,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.401246941,0.228974638
27,"C","TBR","Reh","D2","verlobung","Augenblick",NA,1,0.5,0,6,"TBR","TBR","TBR","TBF",2.5,"TBR3",0.360602183,0.198330833
27,"C","TBR","Reh","D2","teil","Besen",NA,NA,0,0,8,"TBF","TBR","TBR","TBR",-0.5,"TBF1",0.423046953,0.250158505
27,"C","TBR","Reh","D2","schutz","Bildung",NA,NA,0,0,11,"TBF","TBF","TBR","TBF",-1.5,"TBF2",0.424508117,0.25010596
27,"C","TBR","Reh","D2","mittel","Zusammenhang",NA,NA,0,0,12,"TBR","TBF","TBF","TBR",0.5,"TBR1",0.328603208,0.17391061
27,"C","TBR","Reh","D2","untersuchung","Brücke",NA,NA,0,1,17,"TBF","TBF","TBF","TBF",-2.5,"TBF3",0.429396233,0.252703263
27,"C","TBR","Reh","D2","volk","Straße",NA,NA,0,1,18,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.390195111,0.204794474
27,"C","TBR","Reh","D2","stimme","Tätigkeit",NA,NA,0,0,19,"TBR","TBR","TBF","TBF",1.5,"TBR2",0.320910938,0.162016106
27,"C","TBR","Reh","D2","lösung","Körper",NA,NA,0,1,23,"TBF","TBF","TBF","TBR",-2.5,"TBF3",NA,NA
27,"C","TBR","Reh","D2","beispiel","Blut",NA,NA,0,0,24,"TBR","TBF","TBF","TBF",0.5,"TBR1",0.425654292,0.22395567
28,"D","TBR","Control","A1","kacheln","Scheibe",1,NA,1,1,3,"TBF","TBR",NA,NA,-0.5,"TBF1",0.386092481,0.216668371
28,"D","TBR","Control","A1","satz","Bevölkerung",NA,NA,0,0,4,"TBR","TBF","TBR",NA,0.5,"TBR1",0.384451663,0.215036619
28,"D","TBR","Control","A1","krieg","Foto",NA,NA,0,1,5,"TBR","TBR","TBF","TBR",1.5,"TBR2",0.371920918,0.205688814
